# k	cb	gl	xy
786	0.0662222	0.586611	0.278817
787	0.0973991	0.582931	0.304147
788	0.0516769	0.54505	0.245919
789	0.0593847	0.560215	0.2608
790	0.0765878	0.570897	0.270914
791	0.0492569	0.606655	0.254781
792	0.0714437	0.592372	0.270512
793	0.0866346	0.583	0.263505
794	0.058697	0.546346	0.305211
795	0.0568495	0.581534	0.257566
796	0.275521	2.06293	0.950663
797	0.0856962	0.645587	0.342357
798	0.0638351	0.635489	0.296723
799	0.191053	1.75897	0.868504
800	0.0627966	0.652846	0.26766
801	0.117658	1.1788	0.530914
802	0.0866865	0.631072	1.15915
803	0.0467138	0.536286	0.207938
804	0.0616368	0.577943	0.276159
805	0.0915035	0.56927	0.396085
806	0.049009	0.553473	0.231203
807	0.058136	0.569464	0.262885
808	0.0931178	0.579802	0.233988
809	0.0459977	0.526329	0.223232
810	0.0685011	0.595703	0.269322
811	0.0848369	0.592135	0.913078
812	0.0466962	0.565432	0.235946
813	0.0547678	0.538988	0.262202
814	0.203727	2.09442	0.948885
815	0.0888547	0.622798	0.410067
816	0.0593961	0.55665	0.269599
817	0.199936	2.03663	0.948489
818	0.104237	0.815026	0.561976
819	0.113227	1.21404	0.643322
820	0.0797834	1.36788	0.310743
821	0.0400475	0.523801	0.198148
822	0.0615954	0.554635	0.258009
823	0.0768299	0.62761	1.06568
824	0.0554749	0.579383	0.230401
825	0.0572143	0.542088	0.249209
826	0.191952	0.592806	0.297485
827	0.0438882	0.534082	0.291155
828	0.0638121	0.563495	0.268107
829	0.153064	1.31467	0.558826
830	0.0552597	0.580658	0.322157
831	0.0604033	0.649857	0.319673
832	0.277765	2.09449	1.03816
833	0.0587907	0.734939	0.31759
834	0.0580605	0.595281	0.362258
835	0.262139	2.08513	0.962998
836	0.108386	0.848207	0.874706
837	0.182834	1.22388	0.647884
838	0.278586	0.917721	0.280926
839	0.0450099	0.510303	0.229917
840	0.060723	0.601794	0.288772
841	0.07601	0.594669	0.553939
842	0.0512273	0.55826	0.341731
843	0.0595044	0.683592	0.352091
844	0.0834791	0.61937	0.354566
845	0.0443846	0.528052	0.239791
846	0.062697	0.59073	0.329392
847	0.0804556	0.551934	0.467635
848	0.0575414	0.56289	0.208386
849	0.0582521	0.569418	0.279378
850	0.277297	2.38677	0.957923
851	0.0804672	0.621253	0.276653
852	0.0620909	0.543559	0.249668
853	0.225283	2.0847	0.961836
854	0.113618	1.38808	0.598555
855	0.154374	1.38684	0.664057
856	0.331078	0.545706	0.252304
857	0.0655304	0.509445	0.26197
858	0.0626052	0.545848	0.266265
859	27.1297	244.995	0.48751
860	0.0587987	0.539365	0.217814
861	0.0566876	0.576593	0.259565
862	2.72787	0.553775	0.295582
863	0.0533037	0.563947	0.213722
864	0.0658549	0.595184	0.244076
865	0.0957705	1.02351	0.478991
866	0.0884839	0.760844	0.3988
867	0.0858314	0.765089	0.393284
868	0.205904	2.06232	0.955645
869	0.0584002	0.587822	0.279016
870	0.0776917	0.718356	0.367782
871	0.204631	2.07614	0.972219
872	0.062555	0.567843	0.279919
873	0.0897903	0.974505	0.505818
874	0.0929108	1.06763	0.473202
875	0.0855428	0.825341	0.382784
876	0.101166	0.877171	0.414913
877	0.101165	1.06695	0.478577
878	0.0994764	0.756456	0.392182
879	0.085085	0.772231	0.373304
880	0.104625	1.00939	0.465798
881	0.106532	0.837782	0.384225
882	0.0944914	0.92058	0.39219
883	0.113905	1.23569	0.815736
884	0.0606235	0.643951	0.251943
885	0.0639031	0.596903	0.263833
886	0.190582	2.05308	0.954766
887	0.0583847	0.667257	0.343179
888	0.0729449	0.632613	0.282804
889	0.128873	2.04737	0.948363
890	0.0614071	0.544591	0.247083
891	0.089347	0.771553	0.394392
892	0.100547	1.27305	0.422221
893	0.0563393	0.556038	0.258917
894	0.0696384	0.673477	0.308415
895	0.150716	1.23591	0.717308
896	0.0730631	0.602682	0.267304
897	0.0639106	0.59133	0.274845
898	0.124048	1.97105	0.760803
899	0.0756165	0.600221	0.287399
900	0.0837854	0.649447	0.320103
901	0.228933	1.95926	0.458916
902	0.0461373	0.667375	0.237477
903	0.0549641	0.537517	0.2442
904	0.204615	2.06064	0.958861
905	0.0699953	0.63863	0.285612
906	0.06597	0.581958	0.273589
907	0.172904	2.05245	0.8675
908	0.0559652	0.589509	0.244892
909	0.0972407	0.984461	0.540062
910	0.097969	0.759839	0.58117
911	0.0494969	0.620229	0.240934
912	0.0619911	0.587175	0.286759
913	0.162421	1.49833	0.628508
914	0.048739	0.546829	0.247665
915	0.0546363	0.537347	0.242942
916	0.126901	1.52586	0.716192
917	0.0486285	0.541318	0.220692
918	0.0696757	0.603331	0.27801
919	0.256434	0.820451	0.46503
920	0.0496109	0.592176	0.255297
921	0.0617383	0.543428	0.231899
922	0.257953	2.05207	0.948487
923	0.0601735	0.624821	0.34667
924	0.0655832	0.590633	0.258192
925	0.173149	1.75597	0.876706
926	0.0531339	0.541702	0.248061
927	0.102366	0.973403	0.526903
928	0.126578	0.650942	0.68577
929	0.057931	0.635369	0.206943
930	0.0691591	0.540801	0.261489
931	0.112143	1.4238	0.352755
932	0.0500841	0.613368	0.240046
933	0.0632019	0.534042	0.236373
934	0.125263	0.994899	0.552796
935	0.0464328	0.507512	0.245955
936	0.0680769	0.587127	0.27276
937	0.273665	0.950152	0.901666
938	0.0426572	0.564794	0.229093
939	0.0535975	0.540394	0.259894
940	0.269299	2.05372	0.956398
941	0.073937	0.597652	0.368736
942	0.0631425	0.560079	0.262944
943	0.278352	2.08711	0.915624
944	0.0574817	0.597277	0.297125
945	0.11145	0.807289	0.534636
946	0.263238	0.581107	1.15483
947	0.0447304	0.665141	0.219568
948	0.0614962	0.543872	0.266125
949	0.135945	1.18384	0.697978
950	0.055524	0.529326	0.293105
951	0.0549105	0.53506	0.227489
952	0.0848802	1.14735	0.649612
953	0.0678359	0.570657	0.194777
954	0.0660472	0.57024	0.265048
955	0.271464	2.01917	1.15467
956	0.0659619	0.532106	0.2201
957	0.0511806	0.535666	0.234965
958	0.275752	2.33798	1.03608
959	0.0661373	0.696417	0.272552
960	0.0627724	0.574263	0.2496
961	0.262032	1.71863	0.728055
962	0.11192	0.886619	0.468442
963	0.112175	1.17695	0.527923
964	0.0784113	0.928605	1.1552
965	0.0535568	0.543734	0.220018
966	0.0617473	0.533345	0.239533
967	0.133125	1.45643	74.1409
968	0.0547496	0.554419	0.290463
969	0.0499191	0.563615	0.229258
970	0.110166	1.21564	0.497296
971	0.0412919	0.625231	0.213674
972	0.0632962	0.592	0.254488
973	0.272012	0.691535	0.272157
974	0.0704781	0.564401	0.249295
975	0.0556624	0.566271	0.232948
976	0.279288	2.0788	1.07381
977	0.0694381	0.664224	0.339021
978	0.0632599	0.581775	0.270173
979	0.278328	2.68647	1.15759
980	0.133508	0.718576	0.565526
981	0.114507	1.2283	0.550829
982	0.278327	2.6764	1.59744
983	0.0559389	0.505507	0.233446
984	0.0578294	0.601802	0.247166
985	0.0983578	107.995	0.395661
986	0.0714536	1.13082	0.222108
987	0.05616	0.630488	0.24738
988	0.0692841	0.833416	0.41192
989	0.0572113	0.573408	0.224236
990	0.063579	0.565199	0.286494
991	0.0760158	0.680312	1.08422
992	0.0562322	0.581945	0.297085
993	0.0519284	0.563653	0.261357
994	0.278944	2.40956	1.05444
995	0.08824	0.865611	0.420955
996	0.0590026	0.613614	0.264661
997	0.278428	2.0976	1.15537
998	0.276855	1.49282	0.962546
999	0.136013	1.35049	0.647927
1000	0.278326	0.588612	0.458759
1001	0.0589021	0.535551	0.224683
1002	0.0623897	0.528219	0.243686
1003	0.999122	793028	39.8041
1004	0.121268	0.578316	0.317533
1005	0.0512203	0.577056	0.258421
1006	0.235551	1.08491	0.605539
1007	0.0464762	0.548217	0.227438
1008	0.0631249	0.569034	0.246596
