# k	cb	gl	xy
734	0.082864	0.0673345	0.0796671
735	0.0805423	0.0565703	0.0578612
736	0.0810844	0.0652473	0.06367
737	0.0847387	0.0687398	0.0671272
738	0.0790179	0.0563763	0.0639448
739	0.0828268	0.0822165	0.0819387
740	0.0779265	0.0652056	0.0728005
741	0.0781514	0.0575771	0.0630648
742	0.140469	0.131396	0.118376
743	0.0867393	0.100279	0.0861767
744	0.0781208	0.061829	0.0662318
745	0.129633	0.118042	0.11308
746	0.0825945	0.0555365	0.0650364
747	0.0866453	0.0666941	0.0721038
748	0.0824332	0.07366	0.0739739
749	0.0900522	0.0622778	0.0752798
750	0.0870032	0.0808242	0.0772509
751	0.0921988	0.0761806	0.103624
752	0.0835132	0.0661988	0.0712498
753	0.0787654	0.0576904	0.0607804
754	0.0957689	0.0761826	0.0826654
755	0.0855338	0.0751813	0.0762249
756	0.0786767	0.0615673	0.0670641
757	0.126335	0.0678682	0.0796341
758	0.0831928	0.0644746	0.0725306
759	0.0763314	0.0586934	0.0640462
760	0.144412	0.125651	0.123608
761	0.089382	0.0940799	0.0927865
762	0.0853697	0.0635967	0.0703647
763	0.132894	0.122166	0.121537
764	0.0850613	0.0599628	0.0726033
765	0.0880403	0.0662881	0.0700176
766	0.155148	0.116522	0.0732311
767	0.0892241	0.0608838	0.0689348
768	0.0846148	0.0739026	0.0704189
769	0.130146	0.0782312	0.0717566
770	0.0819774	0.068172	0.0690137
771	0.0769211	0.0597943	0.0686773
772	0.0956072	0.104695	0.0866655
773	0.0870967	0.0778796	0.0761683
774	0.0758148	0.0629728	0.0703925
775	0.0926581	0.0857907	0.0698676
776	0.0791899	0.0693964	0.0720848
777	0.0770883	0.0580524	0.0616533
778	0.139325	0.127359	0.123725
779	0.0903688	0.0658161	0.0859543
780	0.0858924	0.0672855	0.0782226
781	0.13115	0.124094	0.122753
782	0.0861666	0.0683806	0.070418
783	0.0878513	0.0690399	0.0695003
784	0.148085	0.103129	0.0782352
785	0.091968	0.0653054	0.0726961
786	0.086722	0.076106	0.0729666
787	0.087416	0.0952261	0.125124
788	0.0835962	0.065239	0.0731677
789	0.0742679	0.0597575	0.0611298
790	0.106602	0.103913	0.0717867
791	0.0875718	0.0768862	0.0820137
792	0.0771089	0.066693	0.0723358
793	0.0853755	0.0756581	0.0908251
794	0.0817946	0.0644063	0.0688649
795	0.0775789	0.0580738	0.0655809
796	0.140348	0.128119	0.119994
797	0.0978182	0.0770867	0.10392
798	0.0946847	0.067223	0.0792165
799	0.130174	0.121169	0.113417
800	0.0911882	0.0723803	0.0772501
801	0.0877409	0.0824712	0.0829757
802	0.142893	0.0669887	0.0667692
803	0.0910919	0.062325	0.0688804
804	0.0884198	0.0681526	0.073541
805	5.1294	0.0903065	0.378569
806	0.0837985	0.0662943	0.0700491
807	0.074023	0.0572641	0.0617957
808	0.0898102	0.0806939	0.0786231
809	0.0898451	0.0759068	0.0766524
810	0.0788929	0.0648729	0.0700255
811	0.128972	0.0692022	0.0643264
812	0.0857079	0.0632752	0.0728478
813	0.0739265	0.0544717	0.0615374
814	0.167387	0.131206	0.125941
815	0.0936628	0.0660846	0.0809231
816	0.0912219	0.0670787	0.0822415
817	0.131155	0.123095	0.119011
818	0.0934912	0.0797116	0.0924296
819	0.126195	0.0840132	0.0906687
820	0.15095	0.129811	0.111957
821	0.0901998	0.0609644	0.0653757
822	0.0882755	0.0669253	0.0709324
823	31.387	0.19161	0.156688
824	0.0813934	0.0626223	0.0695742
825	0.0742355	0.0573851	0.0585781
826	1.0508	0.0877488	0.0679515
827	0.0898639	0.0636457	0.0743487
828	0.075985	0.0635021	0.0719112
829	0.138234	0.0714966	0.0915443
830	0.0884575	0.0624831	0.070417
831	0.0786208	0.0551554	0.0591526
832	0.160091	0.122636	0.124173
833	0.100388	0.0815962	0.0785958
834	0.101178	0.0618497	0.0701893
835	0.144026	0.124673	0.122211
836	0.107053	0.0784803	0.0955558
837	0.131277	0.0890065	0.0897489
838	0.16827	0.0570424	0.0992426
839	0.0982443	0.0632617	0.0651368
840	0.0936153	0.0643089	0.0702968
841	0.319009	12.0016	0.59729
842	0.0962189	0.0584876	0.0680878
843	0.0803485	0.0571421	0.0599526
844	0.105288	0.0672077	0.571199
845	0.0928803	0.0684308	0.080714
846	0.0795838	0.0592983	0.0674215
847	0.12088	0.0816811	0.0911632
848	0.0833121	0.0598726	0.0627059
849	0.084824	0.0545357	0.0570929
850	0.168855	0.124739	0.121916
851	0.0784331	0.0929378	0.0937362
852	0.0997432	0.0639328	0.0814413
853	0.156191	0.133	0.124752
854	0.11739	0.114992	0.0975239
855	0.126283	0.10005	0.0991966
856	0.166563	0.095929	0.126769
857	0.0937677	0.0627563	0.0699777
858	0.0902382	0.0587454	0.0694796
859	171.54	43.1864	5.62526
860	0.0780854	0.0644214	0.074704
861	0.0849325	0.0562643	0.0565087
862	0.72646	0.0848452	0.0712674
863	0.08668	0.0622454	0.0742183
864	0.077981	0.0608629	0.0693484
865	0.0848167	0.0738507	0.0797062
866	0.0859624	0.0571912	0.0607261
867	0.0865706	0.0560581	0.0591876
868	0.116283	0.122254	0.123091
869	0.0990751	0.0724492	0.0734734
870	0.0821369	0.0712881	0.086667
871	0.133031	0.122427	0.122453
872	0.0820011	0.0596809	0.069145
873	0.0829442	0.0756642	0.0817957
874	0.0907768	0.0684151	0.0688767
875	0.0888282	0.061864	0.0614639
876	0.0829881	0.0588255	0.0628934
877	0.0822033	0.0740346	0.0761326
878	0.083399	0.0571248	0.0616017
879	0.0849304	0.0557096	0.0589963
880	0.0867405	0.068114	0.069614
881	0.0867617	0.0646304	0.0616678
882	0.0776008	0.0547287	0.0625217
883	0.0943264	0.133147	0.0870428
884	0.0830177	0.0680198	0.0742807
885	0.0794404	0.0591315	0.0619734
886	0.138654	0.136535	0.117421
887	0.0897977	0.0758696	0.0787694
888	0.0832923	0.0695489	0.0756801
889	0.129234	0.127169	0.121851
890	0.0836852	0.058677	0.0669107
891	0.0820839	0.0616087	0.0702225
892	0.0824044	0.0709031	0.06976
893	0.0848572	0.079178	0.079219
894	0.0863056	0.0823811	0.0767785
895	0.134082	0.092694	0.0815619
896	0.0834436	0.0693488	0.0727716
897	0.0790174	0.0562936	0.0612604
898	0.221023	0.0928217	0.0838245
899	0.081002	0.0853325	0.0803788
900	0.0798814	0.0612453	0.0660046
901	0.108677	0.129401	0.102987
902	0.0861265	0.0658756	0.0732669
903	0.0795965	0.0623733	0.0633686
904	0.166634	0.140854	0.153875
905	0.0901517	0.0724024	0.0820225
906	0.0871622	0.0643936	0.0789731
907	0.131516	0.130916	0.114696
908	0.084581	0.0640845	0.0690804
909	0.0844259	0.0651917	0.0715394
910	0.188455	0.09365	0.0989081
911	0.0897259	0.0694852	0.0701649
912	0.0897966	0.100899	0.08565
913	0.120473	0.154589	0.0869962
914	0.0816254	0.0741071	0.0780337
915	0.0782671	0.0627157	0.0603798
916	0.111992	0.147867	0.104504
917	0.0884066	0.0920229	0.0843333
918	0.0778237	0.0644775	0.0682231
919	0.169106	0.119422	0.114239
920	0.0821138	0.0581529	0.0676753
921	0.0769265	0.0617412	0.0637896
922	0.141106	0.140475	0.133946
923	0.0813611	0.0781728	0.0766646
924	0.0947384	0.066183	0.0788852
925	0.135167	0.1165	0.124683
926	0.0864534	0.0736689	0.0815204
927	0.0913697	0.0673316	0.0727957
928	0.138893	0.115539	0.0824796
929	0.0940275	0.0645013	0.0663619
930	0.091847	0.11824	0.0987824
931	0.193462	0.109332	1.9238
932	0.0823923	0.0605511	0.0682835
933	0.0792265	0.0605241	0.0622169
934	0.118919	0.0974572	0.279505
935	0.085931	0.0704866	0.0765221
936	0.0801809	0.068688	0.067919
937	0.131734	0.117767	0.124078
938	0.0754648	0.0602584	0.0766032
939	0.0758031	0.0589531	0.0694984
940	0.172535	0.131098	0.122035
941	0.0799463	0.0784084	0.0787592
942	0.092132	0.0658932	0.0767792
943	0.169975	0.124491	0.118034
944	0.0845263	0.0672855	0.0942671
945	0.0922692	0.0663434	0.0744437
946	0.125261	0.11879	0.10998
947	0.0999321	0.068794	0.0775401
948	0.0844101	0.111841	0.0888031
949	1.62904	14.7008	0.0780689
950	0.0794235	0.0604384	0.0695381
951	0.0721636	0.0612707	0.0657095
952	0.142233	0.121481	0.103622
953	0.0863449	0.0693485	0.0781954
954	0.0777264	0.0683201	0.07154
955	0.13506	0.113503	0.127277
956	0.0784529	0.0624985	0.0648625
957	0.0790686	0.0631167	0.0620175
958	0.160607	0.12443	0.123853
959	0.0884673	0.0748537	0.0845027
960	0.0922248	0.0672341	0.0819553
961	0.147414	0.123469	0.12731
962	0.100531	0.0957465	0.102558
963	0.0871332	0.0815802	0.0850499
964	0.150449	0.128939	0.113876
965	0.0882794	0.0693491	0.0721273
966	0.0904463	0.116376	0.0865584
967	1.37139	1.10818	13.9323
968	0.0827163	0.0621533	0.0751246
969	0.0757603	0.0613479	0.0623955
970	0.56188	0.110007	0.141411
971	0.0955047	0.0674634	0.0772586
972	0.076386	0.062841	0.0737925
973	0.13556	0.132451	0.125587
974	0.0949033	0.0605822	0.0653424
975	0.075889	0.0618684	0.062298
976	0.177045	0.137355	0.120233
977	0.0776263	0.07893	0.0792384
978	0.0905396	0.0674382	0.0783742
979	0.170026	0.154491	0.139653
980	0.111246	0.0986041	0.0933151
981	0.127004	0.0879084	0.0947545
982	0.170405	0.146683	26.2413
983	0.0974494	0.0765979	0.0698483
984	0.0967374	0.108606	0.0909558
985	242.583	0.096549	0.0751414
986	0.102667	0.0617598	0.0662609
987	0.0772983	0.0631181	0.060281
988	0.310028	0.0883874	0.905853
989	0.0936206	0.0638047	0.0752204
990	0.0795286	0.0673795	0.0729684
991	0.138973	0.114054	0.132652
992	0.0962596	0.0635702	0.0750736
993	0.0769112	0.0551856	0.0582928
994	0.174499	0.140385	0.142444
995	0.090919	0.0814223	0.0837001
996	0.0920181	0.064543	0.0787294
997	0.169756	0.154394	0.139659
998	0.134421	0.114546	0.105099
999	0.126186	0.108349	0.0965582
1000	0.170481	0.153964	0.20089
1001	0.101948	0.0657435	0.0671821
1002	0.107836	0.0882682	0.076647
1003	954.402	12.0848	0.10682
1004	0.0845332	0.0582355	0.0667764
1005	0.0813749	0.0585201	0.0569072
1006	0.125073	0.124016	0.120592
1007	0.0885759	0.0673154	0.0761155
1008	0.0793678	0.0626144	0.0731344
