# k	cb	gl	xy
9.500000000000000000e+01	2.751083095100166909e-01	2.750642327164135370e+00	1.200055788349712715e+00
9.600000000000000000e+01	1.453857037074857139e-01	1.624742696146930454e+00	7.945887602628692870e-01
9.700000000000000000e+01	2.537199069950998309e-01	1.975336667931972823e+00	7.632442474336387228e-01
9.800000000000000000e+01	1.757559156128279954e-01	1.920502540040990747e+00	9.621188718666460193e-01
9.900000000000000000e+01	1.264936307215350497e-01	1.304120450598902359e+00	7.886221550119898449e-01
1.000000000000000000e+02	1.453857037074857417e-01	1.624742696146930232e+00	7.945887602628690649e-01
1.010000000000000000e+02	2.537199069950997754e-01	1.975336667931972601e+00	7.632442474336386118e-01
1.020000000000000000e+02	1.757559156128279954e-01	1.920502540040990969e+00	9.621188718666460193e-01
1.030000000000000000e+02	2.815020548579824644e-01	2.689364643426610524e+00	1.164122142399652615e+00
1.040000000000000000e+02	2.181451898760220054e+00	2.136986109506960219e+01	9.192407127754622209e+00
1.050000000000000000e+02	1.450991788882850519e-01	1.475980919785494061e+00	7.452502690811282360e-01
1.060000000000000000e+02	2.747823906095954172e-01	2.685241166903138410e+00	1.160468010415076412e+00
1.070000000000000000e+02	2.078816068761276448e+00	1.937998176612962453e+01	8.299293825637681365e+00
1.080000000000000000e+02	1.451067936695286942e-01	1.475982543470904851e+00	7.452556010582189749e-01
1.090000000000000000e+02	1.825891937316884706e-01	2.207928006191155479e+00	1.014045680000813077e+00
1.100000000000000000e+02	1.076933250497717598e+00	1.017878287949470995e+01	4.329570802443160282e+00
1.110000000000000000e+02	1.451045464076022584e-01	1.475930320184213773e+00	7.452559741628341783e-01
1.120000000000000000e+02	1.449413642866994312e-01	1.676943528080742762e+00	8.122551113486542462e-01
1.130000000000000000e+02	1.750537298839802136e-01	1.787103708777702415e+00	8.777625741490323596e-01
1.140000000000000000e+02	2.231037290915296734e-01	2.611940826426969675e+00	1.154746649971100103e+00
1.150000000000000000e+02	1.453856737773274455e-01	1.624533627606075115e+00	7.944331229364348657e-01
1.160000000000000000e+02	2.537413818228129725e-01	1.975252940126780210e+00	7.594446853903984440e-01
1.170000000000000000e+02	1.757621461440311839e-01	1.920412552692064123e+00	9.618563540303918247e-01
1.180000000000000000e+02	1.264562122514037712e-01	1.304148926068576797e+00	7.882895997525591891e-01
1.190000000000000000e+02	1.453856737773274732e-01	1.624533627606074893e+00	7.944331229364348657e-01
1.200000000000000000e+02	2.537413818228129170e-01	1.975252940126779766e+00	7.594446853903983330e-01
