1.499223	10.940470	5.942846
1.531895	11.610307	6.279319
1.519450	11.155897	6.151022
1.539543	11.372557	6.178832
1.515637	10.557307	5.816547
1.534130	11.483415	6.255251
1.525715	10.860651	6.076911
1.445505	9.852962	5.557069
1.538323	11.363857	6.063471
1.448520	10.931200	6.022179
1.422552	6.950083	4.388606
1.432959	11.740331	6.323805
1.503322	11.014122	6.211089
1.593232	11.285391	6.016454
1.542621	11.555147	6.188265
1.502392	10.503262	5.798058
1.553337	11.187734	6.050806
1.546206	11.523575	6.264083
1.608923	10.319164	5.590978
1.443077	11.754946	6.410100
1.516275	11.451629	6.166305
1.517510	10.351284	5.763656
1.600257	9.936762	5.454641
1.579990	11.299546	6.076894
1.526268	11.147453	6.016472
1.560720	10.136701	5.501526
1.599043	9.867091	5.376165
1.522815	10.923349	6.024418
1.577830	10.367676	5.591052
1.521886	12.018022	6.623835
1.576832	10.561629	5.642497
1.506513	11.345803	6.096004
1.480549	12.373593	6.517870
1.493516	11.501642	6.235054
1.543723	11.314217	6.168135
1.547225	11.615200	6.321220
1.509686	11.171554	6.007585
1.552303	11.871378	6.291349
1.532136	11.665861	6.225896
1.577659	9.760377	5.413565
1.493193	11.882625	6.379105
1.565863	10.129276	5.524390
1.520765	11.076217	6.077797
1.612841	10.198766	5.638640
1.488623	10.998341	5.969048
1.510125	11.422075	6.182783
1.485899	11.950305	6.373612
1.575021	10.652560	5.782101
1.499410	11.014429	6.054599
1.510861	10.958912	5.999153
1.511978	11.295253	6.176248
1.550596	11.733668	6.320114
1.514036	11.943100	6.479908
1.548697	10.801529	5.833062
1.597264	9.794890	5.398112
1.521531	10.514471	5.847976
1.516475	11.410449	6.137731
1.460187	11.437144	6.215546
1.496851	11.472522	6.225593
1.457887	11.758566	6.403040
1.612746	11.010975	5.859304
1.579266	11.091750	6.062117
1.450976	11.668714	6.334567
1.486103	11.000504	6.050993
1.510023	10.821734	5.948248
1.510900	10.536549	5.836703
1.497296	10.661020	5.869469
1.560141	9.808104	5.375732
1.519391	10.911503	5.982406
1.499871	10.510117	5.850015
1.538854	10.956189	5.968788
1.492763	10.929336	6.043008
1.521408	11.249093	6.089650
1.519408	11.016293	6.004810
1.527338	10.868037	5.942619
1.515622	11.001244	5.975133
1.535603	10.711118	5.862798
1.518537	10.664058	5.884032
1.519322	10.631257	5.798457
1.542574	10.625081	5.776513
1.517191	10.440194	5.769632
1.549739	10.562348	5.771820
1.543323	10.593641	5.783743
1.514012	10.460685	5.789148
1.547384	10.501863	5.733247
1.545527	10.698033	5.820152
1.536601	10.440564	5.696381
1.541640	10.602850	5.780647
1.522743	10.250625	5.682208
1.595775	9.493569	5.208493
1.613275	9.451790	5.154622
1.522864	10.606186	5.819815
1.621272	9.386652	5.134787
1.517000	10.521289	5.751114
1.545351	10.253559	5.626426
1.531400	10.514029	5.702163
1.561481	10.535241	5.756184
1.556502	10.312064	5.664428
1.532845	10.192541	5.660581
1.515841	10.070771	5.611642
1.539807	10.347627	5.683349
1.532888	10.028055	5.601775
1.528666	9.845568	5.528846
1.563099	10.040478	5.546721
1.628555	9.310954	5.139802
1.529698	9.976721	5.587582
1.548415	10.176909	5.667645
1.573877	10.019840	5.544092
1.534847	9.773537	5.518537
1.535810	10.082791	5.623008
1.617080	5.703161	3.554437
1.579974	5.861730	3.668909
1.590604	6.286793	3.801361
1.563789	6.131350	3.800522
1.547687	6.278101	3.852103
1.584611	6.629929	3.937024
1.575120	6.540319	3.904498
1.571597	6.748587	4.005067
1.533155	6.766778	4.059614
1.563973	6.960039	4.100153
1.545946	6.827483	4.108357
1.560299	7.132729	4.167757
1.516792	7.263655	4.294333
1.542974	7.494405	4.348556
1.546231	7.483415	4.327896
1.529917	7.899495	4.518121
1.533949	7.770866	4.452225
1.503356	7.742473	4.509424
1.519793	7.957599	4.535907
1.542412	7.679691	4.416223
1.533078	7.673692	4.404550
1.499246	7.457826	4.370249
1.519525	7.862091	4.498545
1.533219	7.904539	4.523024
1.518432	7.674273	4.424742
1.517038	7.940720	4.542691
1.520028	7.874991	4.505671
1.492882	7.600719	4.449625
1.500368	7.715298	4.491812
1.525559	8.003848	4.560708
1.491887	7.701657	4.465343
1.524113	7.914049	4.522569
1.518283	7.909983	4.525786
1.554163	7.293119	4.252686
1.515155	7.782805	4.446195
1.515015	7.856239	4.479289
1.490118	7.755661	4.518421
1.519444	7.995145	4.550431
1.489984	7.716479	4.494764
1.515419	7.852371	4.497926
1.512260	8.024283	4.564986
1.487145	7.865507	4.556448
1.514255	7.868587	4.517222
1.507899	7.803843	4.470092
1.523783	7.896712	4.537271
1.515220	7.980315	4.550899
1.486697	7.789845	4.528908
1.490010	7.846381	4.555920
1.514505	7.892104	4.522973
1.504428	7.967645	4.553654
1.515829	7.913553	4.544958
1.510646	7.909389	4.531784
1.518400	8.100173	4.623099
1.520769	7.916910	4.536268
1.489376	7.759266	4.534422
1.488845	7.703835	4.496696
1.520796	8.109694	4.626901
1.511665	8.042507	4.587976
1.511434	8.015454	4.570337
1.517786	7.886723	4.518464
1.563612	7.684153	4.405335
1.506553	7.973124	4.551176
1.510764	7.929483	4.539468
1.517307	7.884097	4.511850
1.475418	7.645385	4.460316
1.510700	7.972498	4.542045
1.520797	7.973595	4.565874
1.508101	7.867107	4.492709
1.484787	7.763089	4.510657
1.519751	8.096976	4.611947
1.508170	7.810201	4.468154
1.512379	7.883845	4.522005
1.515645	8.143778	4.611824
1.515328	8.111744	4.604381
1.508535	8.069050	4.606928
1.494254	7.625323	4.454760
1.504127	7.834205	4.532606
1.512296	7.868030	4.504282
1.513912	7.977233	4.562779
1.513192	7.859391	4.501487
1.486006	7.830039	4.539372
1.510850	7.837970	4.488663
1.517989	7.963881	4.558301
1.514241	8.008019	4.574722
1.514009	8.002849	4.571006
1.514649	7.960439	4.545038
1.484785	7.738893	4.503445
1.512550	8.000416	4.573325
1.511776	7.772872	4.465108
1.518587	7.887745	4.536353
1.522045	8.134791	4.628807
1.515044	7.935735	4.552275
1.519929	7.942501	4.547957
1.508868	7.948897	4.533465
1.527444	8.084466	4.605958
1.513506	8.058082	4.610294
1.514996	8.141362	4.631171
1.519120	7.984316	4.563408
1.484203	7.810149	4.526843
1.518022	7.845057	4.494348
1.513014	7.874582	4.513710
1.486651	7.591178	4.435139
1.523950	7.861410	4.503456
1.500428	7.836188	4.548334
1.493027	7.716057	4.512133
1.519018	8.228178	4.688056
1.513531	7.965904	4.565223
1.524577	7.935251	4.555627
1.508458	8.008941	4.572006
1.510751	8.034697	4.583453
1.508681	7.772444	4.470102
1.513978	7.978710	4.557415
1.493174	7.504264	4.412225
1.523075	7.949073	4.551668
1.487058	7.600848	4.452472
1.513138	7.988926	4.550068
1.520196	7.884450	4.519049
1.486961	7.595961	4.449662
1.516333	7.892185	4.532911
1.514850	7.834646	4.496503
1.504257	7.936501	4.532629
1.522435	7.980264	4.567814
1.512946	7.909085	4.532500
1.490297	7.702276	4.486626
1.507274	7.944450	4.530960
1.508613	8.121240	4.620319
1.482194	7.848377	4.546945
1.515519	7.979711	4.571721
1.003270	5.332979	2.993970
1.246099	7.494373	4.330965
1.338358	9.207912	5.046924
1.167783	6.811787	3.862318
1.176285	7.890726	4.276853
1.274588	9.324036	4.991770
1.302339	9.813572	5.001927
1.279509	8.906771	4.699586
1.350137	9.037989	4.782901
1.192710	7.498875	4.041472
1.119570	7.552139	4.354818
1.292533	9.505281	4.753523
1.295433	9.256585	4.884680
1.243363	9.381728	5.091086
1.219919	10.117762	5.334039
1.257448	9.133049	4.790257
1.177734	10.274222	5.310783
1.214418	10.698795	5.554544
1.276964	10.220740	5.337112
1.285164	9.833072	5.323746
1.247969	9.349530	4.960652
1.320598	11.931191	6.026708
1.308198	10.013124	5.398777
1.364364	9.566507	5.020229
1.341548	11.564557	5.865937
1.292231	12.075334	6.117314
1.329576	11.888338	6.044992
1.273809	10.747021	5.412084
1.271119	9.185362	4.880710
1.310695	12.116109	6.067070
1.305764	11.631763	5.960951
1.306786	11.773237	5.987625
1.287390	10.223561	5.420487
1.298729	10.704297	5.526224
1.346794	10.556917	5.446931
1.281339	12.794729	6.440571
1.278644	11.710384	5.999779
1.306772	12.145522	6.187400
1.246000	12.931864	6.522753
1.340322	12.472997	6.285467
1.367640	10.737911	5.659595
1.332894	13.084833	6.687882
1.229191	12.889378	6.568872
1.346395	12.848056	6.561478
1.304218	11.972686	6.116024
1.274269	13.393199	6.794659
1.331333	12.371079	6.257726
1.313340	13.230032	6.697580
1.318165	11.420876	5.890617
1.309843	12.260992	6.287379
1.261907	11.963037	6.242156
1.272457	11.980568	6.040739
1.335304	12.139487	6.205771
1.405633	13.046606	6.650150
1.295391	13.025850	6.562869
1.291348	12.709197	6.414964
1.318078	12.769795	6.394191
1.308479	12.473407	6.399212
1.328775	11.068953	5.814836
1.367947	12.222257	6.184958
1.312017	12.171301	6.223672
1.315372	11.914166	6.160451
1.314400	12.523424	6.329327
1.341154	12.829331	6.612054
1.270068	11.528635	5.989581
1.318608	12.374584	6.320062
1.260659	13.425578	6.741535
1.331097	12.116703	6.272776
1.306266	11.928682	6.135644
1.361135	12.613647	6.381135
1.337299	13.024090	6.573877
1.343568	12.646620	6.396591
1.292555	12.596743	6.452304
1.345418	11.849419	6.132723
1.276139	12.248887	6.258313
1.281341	12.375233	6.342261
1.307147	11.416604	5.887465
1.290085	13.298073	6.500802
1.258583	12.283804	6.301475
1.280876	11.401302	5.855775
1.335178	12.633525	6.489058
1.232351	12.875797	6.495856
1.337438	13.963179	7.037631
1.300891	15.313906	7.586232
1.243033	14.004719	7.029917
1.295081	14.523429	7.235813
1.234769	14.347793	7.117789
1.237151	14.290504	7.040325
1.286233	15.100065	7.537839
1.268880	14.390740	7.153716
1.279321	14.190146	6.966603
1.301404	13.900144	7.003463
1.307922	14.238926	7.110189
1.324001	14.566816	7.235166
1.294202	14.270625	7.092331
1.350211	14.561212	7.083226
1.344587	13.424418	6.751737
1.269228	15.209291	7.540518
1.277945	14.598817	7.224373
1.224944	13.904153	6.978518
1.285738	14.859805	7.434733
1.246604	15.134533	7.444874
1.271348	14.463165	7.146412
1.209647	14.505704	7.170261
1.237299	14.475374	7.196286
1.335710	15.644083	7.743447
1.269249	14.586062	7.230329
1.271794	14.328393	7.101658
1.292807	13.638696	6.841372
1.292246	14.903331	7.391965
1.267904	14.306808	7.167920
1.242424	15.170620	7.387947
1.248969	14.439956	7.214855
1.243211	14.314281	7.132971
1.300254	14.641083	7.226910
1.265277	13.899806	6.940516
1.285049	15.126008	7.447313
1.295565	14.622522	7.344288
1.261497	13.746775	6.903916
1.348489	15.818523	7.682747
1.354237	15.627514	7.782149
1.249408	13.468172	6.734451
1.266284	13.267643	6.759414
1.290100	14.330758	7.039535
1.259315	14.445685	7.239508
1.258730	14.804443	7.357654
1.271639	14.784820	7.176167
1.318219	14.148497	6.960367
1.263596	13.575824	6.837355
1.269625	13.868718	6.955503
1.325726	15.075791	7.442835
1.282287	15.232515	7.541387
1.301032	13.002328	6.566526
1.308647	13.290891	6.710909
1.291476	14.034812	7.043110
1.246622	14.125517	7.100463
1.277424	13.775432	6.855893
1.296064	13.976766	6.958096
1.315107	14.584664	7.212718
1.322795	14.479421	7.271827
1.366854	15.647590	7.737241
1.272272	14.760429	7.343879
1.302481	14.225103	7.067454
1.252964	13.913321	7.141940
1.351670	13.934946	7.029635
1.250209	14.596416	7.240429
1.299987	14.094170	6.970271
1.305091	12.858294	6.577729
1.294995	13.585921	6.733942
1.276054	14.701516	7.343754
1.291564	14.602644	7.129047
1.374939	14.413872	7.273304
1.325663	14.188326	7.034264
1.304520	14.800401	7.246015
1.259842	14.568227	7.272045
1.325075	13.944019	6.915329
1.265691	14.634034	7.221470
1.286833	14.662919	7.205707
1.278278	13.660509	6.733943
1.286757	14.700696	7.217845
1.402477	17.465518	8.537980
1.280935	14.225179	7.044942
1.242363	14.771606	7.267453
1.266094	14.415795	7.071048
1.294692	15.121295	7.493966
1.276952	14.840932	7.326986
1.230066	15.022471	7.385719
1.287365	15.276954	7.622821
1.342025	14.932236	7.285536
1.300166	14.849188	7.311837
1.222096	13.979615	6.952927
1.237974	14.391884	7.166676
1.261671	14.079092	7.083746
1.233324	13.663461	6.795262
1.273720	14.883980	7.374938
1.280427	14.898032	7.371956
1.269094	13.104108	6.645490
1.277695	14.727188	7.306624
1.296867	12.659712	6.398931
1.245258	13.775311	6.834936
1.267003	17.115459	8.243570
1.320624	14.552900	7.213110
1.263743	15.225856	7.420775
1.275791	15.695035	7.678128
1.273330	15.176377	7.498840
1.258819	13.548805	6.805667
1.287801	15.404209	7.547979
1.216780	14.215038	7.067351
1.307147	14.015713	7.035415
1.315855	14.750285	7.380369
1.325951	14.533510	7.318652
1.265128	14.707360	7.272074
1.268331	14.543032	7.201763
1.276759	13.644490	6.808408
1.313641	14.779649	7.190356
1.261480	14.906715	7.331920
1.263187	15.093966	7.468317
1.276096	14.649118	7.312698
1.226671	14.010611	6.976707
1.314400	14.167824	7.130665
1.291875	16.771815	8.051586
1.290360	14.198130	6.891160
1.303590	14.166929	7.034538
1.245479	15.398054	7.564524
1.279119	15.520147	7.478749
1.278649	15.692454	7.798985
1.243302	13.922940	6.905008
1.260611	15.019805	7.409691
1.259961	13.915683	6.955828
1.268370	15.041486	7.465107
1.249660	15.034571	7.423584
1.266331	14.396260	7.180064
1.246780	14.936825	7.404118
1.311191	14.191376	6.929953
1.252870	14.580260	7.233210
1.277294	14.784859	7.238932
1.274019	14.891378	7.237865
1.256780	15.583495	7.551573
1.225042	13.945422	6.890645
1.238964	14.787364	7.236830
1.266812	16.527622	7.978659
1.300161	15.112997	7.360150
1.257949	14.721730	7.145289
1.239764	14.223128	7.029682
1.214844	15.091529	7.368006
1.295236	14.847910	7.372282
1.329082	13.961710	6.885827
1.235143	14.656274	7.275602
1.278233	14.680126	7.315782
1.243247	15.391330	7.532868
1.290561	14.145586	7.017868
1.224495	14.102763	7.033258
1.279887	14.591751	7.216553
1.304766	15.468174	7.565789
1.234632	15.044481	7.384819
1.244544	13.877358	6.886900
1.220147	15.075568	7.400472
1.228726	14.117308	7.022906
1.233140	16.313252	8.021677
1.200328	15.018255	7.338682
1.183209	15.351554	7.376418
1.195206	14.060761	6.993562
1.226247	15.581704	7.603426
1.222941	14.822317	7.387481
1.186406	15.719239	7.656980
1.235287	15.767912	7.643869
1.173140	14.939350	7.365194
1.278615	15.764206	7.634077
1.197443	16.601268	7.947653
1.185256	15.960396	7.755649
1.245564	15.631999	7.585085
1.159323	15.471917	7.536393
1.211223	15.225557	7.405878
1.243947	15.548593	7.547576
1.212312	15.256372	7.454370
1.223902	15.668036	7.599873
1.156000	14.628743	7.172123
1.195326	15.643613	7.594940
1.243117	15.614543	7.541838
1.210591	16.078272	7.776635
1.193339	16.270221	7.923592
1.182213	15.288878	7.502794
1.168865	14.924090	7.252045
1.207050	15.947436	7.737329
1.157837	15.005991	7.152067
1.195645	15.702750	7.535251
1.183815	15.320405	7.417164
1.220403	15.163551	7.353568
1.162584	15.762708	7.614239
1.173647	15.549822	7.468216
1.224226	15.867807	7.742972
1.194255	15.578074	7.497774
1.242380	15.989895	7.779322
1.175946	15.838029	7.716259
1.189612	15.947308	7.639948
1.197279	15.669158	7.598906
1.184488	15.602518	7.629073
1.201288	15.791810	7.676510
1.198389	16.208037	7.842386
1.227414	16.091088	7.813204
1.190321	15.285467	7.278186
1.182929	15.211416	7.470812
1.161144	14.495564	7.021548
1.156179	15.635787	7.560376
1.176237	15.849391	7.650754
1.141360	16.160617	7.770504
1.190177	15.640575	7.598571
1.168563	15.755963	7.669305
1.191349	15.501493	7.550322
1.119097	16.744357	8.051219
1.158928	15.451584	7.541707
1.162177	16.691509	7.922654
1.160802	15.935520	7.568354
1.165573	15.268800	7.470559
1.176464	14.904551	7.286499
1.169378	14.704651	7.212161
1.156005	15.967276	7.730585
1.214795	15.316298	7.431060
1.182803	15.300569	7.268733
1.214592	14.664395	7.196131
1.231628	14.912263	7.293430
1.242492	15.060590	7.403842
1.176257	15.312110	7.473799
1.253338	14.393743	7.107769
1.255575	14.309309	7.014861
1.209843	15.589296	7.581573
1.178961	15.249370	7.341212
1.253368	14.680277	7.194398
1.241344	13.829783	6.863303
1.209982	14.550907	7.079086
1.233960	14.226756	7.027214
1.173213	12.678436	6.348003
1.248003	15.216422	7.420729
1.199885	14.876050	7.276193
1.303072	14.883151	7.311763
1.263116	14.313661	7.016990
1.235755	14.390336	7.032834
1.220581	14.030460	6.882720
1.265110	14.322841	7.107908
1.210030	14.797909	7.314989
1.202736	15.203652	7.288540
1.289064	15.479713	7.529257
1.226167	13.598553	6.712643
1.243123	13.929049	6.851405
1.256754	14.425609	7.060274
1.228118	14.406975	7.164875
1.266997	14.420592	6.994924
1.216064	13.856627	6.798536
1.289512	14.568841	7.175521
1.246095	13.952606	6.904325
1.190986	13.740537	6.726031
1.184150	14.128883	7.004234
1.241491	14.387584	7.052816
1.252136	14.518824	7.168183
1.327484	14.441380	7.044313
1.255222	13.634053	6.654543
1.249661	14.692694	7.260184
1.241033	13.769970	6.810327
1.252662	14.338957	6.976206
1.245993	14.691588	7.308858
1.161554	13.581641	6.771904
1.168955	14.936889	7.319471
1.211827	16.807363	8.135913
1.163817	15.629849	7.712916
1.223192	15.825489	7.763960
1.227353	18.152218	8.786424
1.198304	15.329181	7.736871
1.181230	15.486166	7.675937
1.249873	15.383018	7.581016
1.188426	16.535727	7.986583
1.184139	15.777584	7.940955
1.193561	15.077895	7.401975
1.246517	16.508675	8.066073
1.157785	15.806749	7.742337
1.066988	17.841291	8.688782
1.215100	15.066301	7.483914
1.116252	17.203995	8.423381
1.155775	14.310110	7.256608
1.222903	16.354215	8.247498
1.145820	14.298942	7.101745
1.187203	15.618555	7.590215
1.188167	16.417679	8.066715
1.207381	15.691972	7.731108
1.145261	14.584875	7.319011
1.092783	16.602637	8.176149
1.307323	16.903825	8.327462
1.268808	16.393034	7.977693
1.154489	15.509185	7.670431
1.155843	16.116407	7.955178
1.141088	15.656403	7.881793
1.124282	17.839360	8.875478
1.229937	14.180807	7.147572
1.177689	17.049704	8.450620
1.109700	14.327033	7.134498
1.168717	17.100914	8.508526
1.172572	15.959047	8.079372
1.188978	14.517267	7.241755
1.062472	14.281812	7.127582
1.219634	15.852851	7.878804
1.150338	17.453275	8.510971
1.301128	15.550053	7.765670
1.181186	16.000666	7.948626
1.174344	15.104356	7.347744
1.080534	18.122296	8.860273
1.181045	16.111893	7.844337
1.276495	15.529812	7.823024
1.178232	15.811720	7.950961
1.157724	15.460707	7.713287
1.122765	16.761935	8.394578
1.181803	17.657861	8.540610
1.178137	15.680120	8.119819
1.140491	13.820184	6.964135
1.151547	15.916290	7.634638
1.365955	16.433935	8.232572
1.260312	15.281281	7.543719
1.113799	13.970911	6.900456
1.189080	14.547208	7.256646
1.332869	16.866603	8.216949
1.160819	13.096788	6.656935
1.203708	14.977014	7.629348
1.190034	15.838464	7.793485
1.240014	14.702401	7.341997
1.159437	18.115042	8.557955
1.176796	13.834425	6.962179
1.100643	14.603360	7.389015
1.243402	16.227342	8.162888
1.156892	13.944600	7.006035
1.160022	15.132247	7.494495
1.220910	12.783530	6.384938
1.089429	17.665641	8.595955
1.181215	13.935466	7.165990
1.170544	12.380011	6.258050
1.266307	14.973520	7.647900
1.176013	16.353710	7.726204
1.203777	17.347739	8.397557
1.302405	17.242361	8.395605
1.144711	13.682512	7.145247
1.177040	14.619125	7.210507
1.201223	14.837173	7.357197
1.246052	14.365128	7.240316
1.284544	15.223793	7.635325
1.232500	17.962719	9.103629
1.221358	16.981550	8.367645
1.220453	15.086996	7.750233
1.073672	15.453940	7.943794
1.128414	15.241444	7.657487
1.194419	16.949150	8.241471
1.114155	15.080593	7.443993
1.154737	15.726137	7.572640
1.296223	14.872258	7.483411
1.209698	16.484377	8.165760
1.290376	16.601439	8.288350
1.135144	14.058364	6.972402
1.207353	16.954876	8.476615
1.348693	16.304446	8.320393
1.081418	15.860260	7.911571
1.003017	14.305160	7.316105
1.215708	17.814140	8.691665
1.276211	16.285759	8.102373
1.291795	17.615987	8.515570
1.130750	17.406405	8.571860
1.143430	17.306287	8.471796
1.186459	16.533559	8.080923
1.172708	15.661996	7.692570
1.166378	16.915014	8.253594
1.145810	16.610683	8.128509
1.161616	16.623247	8.083509
1.158115	16.453960	8.014586
1.155072	15.947430	7.758324
1.143635	14.848221	7.341065
1.119709	16.213897	7.832215
1.153354	16.494746	8.149885
1.142439	16.004687	7.793861
1.144686	16.498897	8.026158
1.097690	17.107265	8.342265
1.101444	15.666018	7.664183
1.118943	15.549827	7.632221
1.155690	16.979562	8.155914
1.117210	16.651563	8.111005
1.163554	16.302789	7.822102
1.138120	15.816075	7.782781
1.182958	16.089899	7.894361
1.126571	16.383384	8.123585
1.128834	15.328808	7.565166
1.178515	15.790114	7.738363
1.138234	15.902887	7.724143
1.117173	16.133847	7.856715
1.152288	16.422260	7.945029
1.136222	15.491527	7.492524
1.131971	16.034683	7.740395
1.091186	16.212606	7.728278
1.102407	16.240076	7.892890
1.141999	16.157924	7.937155
1.053706	16.842398	8.133561
1.150513	16.401051	7.998975
1.162855	15.574722	7.542585
1.125310	16.218081	7.892163
1.162017	15.784899	7.693457
1.170330	16.480888	8.068246
1.138927	16.615785	8.061161
1.121757	16.974571	8.105459
1.073364	15.942956	7.599251
1.116980	15.815510	7.623256
1.301026	6.855973	3.554849
1.308257	9.975594	5.047962
1.251417	10.036833	5.263557
1.268039	9.029325	4.763567
1.340441	9.372989	5.007986
1.280797	8.381242	4.534766
1.293174	8.882052	4.803390
1.176942	9.334874	4.686414
1.282701	10.136229	5.279622
1.119112	10.181945	4.928217
1.418857	8.260517	4.666427
1.265288	9.343921	4.917360
